gmd_name,party_name,these_id,these_politikfeld,polarity,these_title,statement,valuation,explanation
Köln,CDU,bridge_03,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",0.5,Direkt-Demokratie,In {location} sollen mehr Entscheidungen direkt durch die Bürgerinnen und Bürger getroffen werden.,25,"Mehr direkte Entscheidungen durch die Bürgerinnen und Bürger klingen demokratisch, können aber die Handlungsfähigkeit der Stadtverwaltung einschränken und langfristige Planungen erschweren. Der Stadtrat bleibt für uns das demokratisch gewählte Entscheidungsgremium."
Köln,SPD,bridge_03,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",0.5,Direkt-Demokratie,In {location} sollen mehr Entscheidungen direkt durch die Bürgerinnen und Bürger getroffen werden.,75,
Köln,GRÜNE,bridge_03,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",0.5,Direkt-Demokratie,In {location} sollen mehr Entscheidungen direkt durch die Bürgerinnen und Bürger getroffen werden.,75,Viele engagierte Bürger*innen und Initiativen müssen in ihren Anregungen und Forderungen stärker unterstützt werden. Mit der Einrichtung z.B. von Veedelsräten mit Entscheidungsbefugnissen können konkrete Anliegen vor Ort umgesetzt werden. Grundsätzlich gilt es die Bürger*innen stärker an städtischen Vorhaben zu beteiligen und die Beteiligungsergebnisse ernst zu nehmen.
Köln,Die PARTEI,bridge_03,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",0.5,Direkt-Demokratie,In {location} sollen mehr Entscheidungen direkt durch die Bürgerinnen und Bürger getroffen werden.,75,"Außer du wählst uns, dann brauchst du deine wertvolle Freizeit nicht opfern und wirst dennoch sehr gut regiert."
Köln,DIE LINKE,bridge_03,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",0.5,Direkt-Demokratie,In {location} sollen mehr Entscheidungen direkt durch die Bürgerinnen und Bürger getroffen werden.,100,"Wichtig ist, wie diese Beteiligung organisiert wird. Wir wollen insbesondere Gruppen zur Teilnahme bewegen, die erfahrungsgemäß eher selten bei Beteiligungsverfahren mitmachen. Dazu kann der Ausbau der aufsuchenden, niederschwelligen und dezentralen Öffentlichkeitsbeteiligung beitragen."
Köln,FDP,bridge_03,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",0.5,Direkt-Demokratie,In {location} sollen mehr Entscheidungen direkt durch die Bürgerinnen und Bürger getroffen werden.,50,"Die FDP steht ein für mehr Brügerbeteiligung und betont gleichzeitig, dass der Rat der Stadt das gewählte Entscheidungs- und Repräsentationsgremium auf kommunaler Ebene ist. Sie lehnt Strukturen ab, die politische Entscheidungsprozesse verkomplizieren. Bürgerbegehren und Bürgerentscheide müssen stattdessen unbürokratischer und verständlicher gemacht werden. Außerdem dürfen die Hürden hierfür nicht weiter, wie durch Grüne und CDU in Köln geschehen, angehoben werden."
Köln,BSW,bridge_03,"BETEILIGUNG, DEMOKRATIE & GLEICHSTELLUNG",0.5,Direkt-Demokratie,In {location} sollen mehr Entscheidungen direkt durch die Bürgerinnen und Bürger getroffen werden.,100,
Duisburg,BSW,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",75,"Menschen, die bspw. 5 Jahre in Duisburg leben und einer sozialversicherungspflichtigen Arbeit nachgehen, sollten ungeachtet ihres Herkunftslandes bei Kommunalwahlen ein aktives Wahlrecht und für bestimmte kommunale Vertretungen auch ein passives Wahlrecht besitzen."
Duisburg,DIE LINKE,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",100,Wer in Duisburg lebt soll auch politisch mitbestimmen dürfen.
Duisburg,GRÜNE,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",50,"Wir GRÜNE stehen für mehr Teilhabe und politische Mitbestimmung – gerade in einer vielfältigen Stadt wie Duisburg. Die Frage, ob auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen, berührt zentrale demokratische Grundsätze, muss aber auf Bundes- und Europaebene entschieden werden. Klar ist für uns: Wer dauerhaft hier lebt, sollte auch mitentscheiden können. Deshalb unterstützen wir grundsätzlich Initiativen, die politische Teilhabe unabhängig von der Staatsangehörigkeit stärken."
Duisburg,SPD,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",75,
Duisburg,VOLT,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",100,"Wer seinen Lebensmittelpunkt hier hat, sollte auch über seine Kommune mitbestimmen dürfen. Das stärkt die Demokratie und fördert Integration."
Duisburg,AfD,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",0,Die AfD lehnt eine Ausweitung des kommunalen Wahlrechts auf Nicht-EU-Ausländer klar ab. Wir sehen das Wahlrecht als Ausdruck der Staatsbürgerschaft und wir betonen die Bedeutung der nationalen Souveränität. Eine Beteiligung von Nicht-EU-Ausländern an Kommunalwahlen wird von uns als Verlust demokratischer Kontrolle und Verwässerung des Wahlrechts bewertet.
Duisburg,CDU,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",0,
Duisburg,FDP,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",0,
Oberhausen,GRÜNE,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",100,"Wenngleich dies keine kommunale Entscheidung ist, setzen wir uns schon immer dafür ein, dass alle Menschen, die in unserer Stadt leben, arbeiten, Kinder haben und zur Vielfalt unserer Stadtgesellschaft beitragen auch das Recht haben, kommunal zu wählen."
Oberhausen,BSW,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",100,Bei einer Kommunalwahl sollen alle Menschen mitbestimmen dürfen!
Oberhausen,Die PARTEI,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",75,"Ja, weil viele von denen kennen Hajo! Bringt uns Stimmen!"
Oberhausen,FDP,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",0,"Als FDP Oberhausen lehnen wir die Einführung des Kommunalwahlrechts für Nicht-EU-Staatsangehörige ab, da die Teilhabe am politischen System grundlegend an die volle Integration und das Bekenntnis zu unserer freiheitlich-demokratischen Grundordnung gebunden ist."
Oberhausen,SPD,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",75,"Wer dauerhaft in Oberhausen lebt, arbeitet, Steuern zahlt und Teil der Stadtgesellschaft ist, sollte auch die Möglichkeit haben, über kommunalpolitische Entscheidungen mitzubestimmen. Zwar liegt die gesetzliche Entscheidungskompetenz auf Bundesebene, doch kann und sollte sich die Stadt symbolisch und politisch dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten ein kommunales Wahlrecht erhalten. Das stärkt den demokratischen Zusammenhalt und fördert ein gleichberechtigtes Miteinander."
Oberhausen,CDU,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",0,Die CDU Oberhausen lehnt ein kommunales Wahlrecht für Menschen aus Nicht-EU-Staaten ab. Für die CDU ist klar: Das Wahlrecht ist an die Staatsbürgerschaft gebunden. Eine Ausweitung ohne diesen Bezug würde die Grundprinzipien unserer Demokratie verwässern und ist daher aus Sicht der CDU Oberhausen nicht vertretbar.
Oberhausen,DIE LINKE,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",100,"Menschen, die drei Jahre in unserer Stadt leben, müssen auch das Recht haben zu wählen. Politische Mitbestimmung gehört zur gesellschaftlichen Teilhabe."
Bochum,GRÜNE,bridge_06,MIGRATION & INTEGRATION,NA,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",100,"Wir finden das sinnvoll, weil es die Verbundenheit der Menschen mit der Stadt, in der sie wohnen, erhöht. Wer hier dauerhaft lebt, soll auch politisch mitbestimmen dürfen."
Bochum,DIE LINKE,bridge_06,MIGRATION & INTEGRATION,NA,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",100,"Ja, unbedingt. Wer hier seit längerem wohnt, soll hier auch mitgestalten können."
Bochum,FDP,bridge_06,MIGRATION & INTEGRATION,NA,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",0,"Die FDP sieht politische Rechte als Belohnung einer zivilgesellschaftlichen Integration – etwa über Einbürgerung, nicht über ein Wahlrecht ohne Staatsbürgerschaft."
Bochum,AfD,bridge_06,MIGRATION & INTEGRATION,NA,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",0,"Das Wahlrecht ist eines der zentralen Rechte, die den Staatsbürger vom Ausländer unterscheiden. Dies gilt auch auf kommunaler Ebene."
Bochum,CDU,bridge_06,MIGRATION & INTEGRATION,NA,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",0,Die Gemeindeordnung NRW sieht in § 27 die politische Teilhabe von Menschen mit Einwanderungsgeschichte vor (Integrationsrat). Die Stadt sollte sich nicht für eine Änderung des Wahlrechts einsetzen.
Bochum,Die PARTEI,bridge_06,MIGRATION & INTEGRATION,NA,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",100,"Ja, aber bitte keine Dortmunder und Schalker."
Bochum,SPD,bridge_06,MIGRATION & INTEGRATION,NA,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",100,"Uns ist wichtig, dass alle Menschen, deren Heimat Bochum geworden ist, auch über die Politik vor ihrer Haustür entscheiden können. Wir setzen uns deshalb für ein Kommunalwahlrecht für Staatangehörige aus Nicht-EU-Staaten ein. Dies setzt selbstverständlich voraus, dass Bochum bereits über einen längeren Zeitraum Lebensmittelpunkt ist."
Bochum,VOLT,bridge_06,MIGRATION & INTEGRATION,NA,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",100,"Volt will es allen Menschen in Bochum ermöglichen, Verantwortung für ihr Lebens- und Wohnumfeld zu übernehmen. Eine grundlegende kommunale politische Teilhabe fördert eine gelungene Integration. Viele Nicht-EU-Bürger*innen arbeiten angestellt oder selbstständig in Bochum und tragen damit über Steuern und weitere Abgaben zur Finanzierung unserer Stadt bei. Ein Mitspracherecht vor Ort hilft uns dabei, dass diese Menschen nicht abwandern."
Essen,FDP,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",0,Wichtige Grundlagen des Wahlrechts sind die Staatsbürgerschaft und das Gegenseitigkeitsprinzip.
Essen,CDU,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",0,"Das kommunale Wahlrecht ist eng mit der Staatsbürgerschaft und EU-Zugehörigkeit verknüpft. Eine Ausweitung auf Drittstaatsangehörige würde eine Änderung der Verfassung voraussetzen und greift tief in die demokratische Ordnung ein. Wir setzten stattdessen auf eine zügige Einbürgerung gut integrierter Menschen, was ihnen dann auch die Teilnahme an Wahlen – nicht nur an Kommunalwahlen – ermöglicht."
Essen,DIE LINKE,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",100,"Wir fordern das kommunale Wahlrecht für alle Menschen, die in Essen leben – unabhängig von ihrer Staatsangehörigkeit. Wer hier lebt, arbeitet und Teil der Stadtgesellschaft ist, soll auch mitentscheiden dürfen. Demokratie darf nicht vom Pass abhängen."
Essen,BSW,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",0,"Wer die Wahlberechtigung wünscht, sollte aktives Interesse daran haben, sich einbürgern zu lassen, hiesige Werte und Kultur wertschätzen und mittragen (beispielsweise Gleichberechtigung von Mann und Frau)."
Essen,Die PARTEI,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",75,"Wir bedanken uns für diese Frage und wären sonst selbst auf diesen Punkt zu sprechen gekommen. Die Menschen aus Nicht-EU Staaten leben in dieser Stadt, arbeiten hier, zahlen hier Steuern. Und trotzdem dürfen sie bei der Kommunalwahl nicht mitentscheiden? Wir von Die PARTEI sagen: ""No Taxation without Representation!"" Oder anders formuliert: Demokratie, aber für alle, nicht nur für Bio-Deutsche mit korrekt gestempelten Pass."
Essen,AfD,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",0,Bürger aus Nicht-EU-Staaten sind in ihren Heimatländern wahlberechtigt.
Essen,VOLT,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",100,"Volt Essen befürwortet das kommunale Wahlrecht für Menschen aus Nicht-EU-Staaten, um politische Teilhabe für alle Menschen zu ermöglichen, die in Essen leben. Demokratie und Mitgestaltung dürfen nicht vom Pass abhängen, sondern sollen dort beginnen, wo Menschen ihren Lebensmittelpunkt haben."
Essen,SPD,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",75,"Grundsätzlich ja. Wer dauerhaft in Essen lebt und gut integriert ist, soll gerne auch kommunal mitbestimmen."
Essen,GRÜNE,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",100,"Die Einführung eines kommunalen Wahlrechts für Drittstaatsangehörige stellt einen wesentlichen Baustein für eine inklusive und demokratische Gesellschaft dar. Menschen, die dauerhaft in Deutschland leben, arbeiten, Steuern zahlen und am gesellschaftlichen Leben teilnehmen, sollten auch auf kommunaler Ebene mitentscheiden können, wie ihr unmittelbares Lebensumfeld gestaltet wird."
Bielefeld,FDP,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",0,
Bielefeld,DIE LINKE,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",75,"Wer in Bielefeld wohnt, sollte auch in Bielefeld wählen dürfen."
Bielefeld,GRÜNE,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",100,"Wir GRÜNE stehen für gleiche Rechte und politische Teilhabe – unabhängig vom Pass. Wer hier lebt, arbeitet und Teil der Stadtgesellschaft ist, soll auch mitbestimmen dürfen. Kommunales Wahlrecht für Menschen aus Nicht-EU-Staaten stärkt Demokratie, Integration und das Gefühl, dazuzugehören. Dafür setzen wir uns politisch auf allen Ebenen ein."
Bielefeld,CDU,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",0,"Das Wahlrecht ist die höchste Form der Einflussnahme des einzelnen Bürgers auf die staatlichen Entscheidungen. Es stellt einen Anreiz da, wenn man seinen permanenten Wohnort in Deutschland plant, die Staatsbürgerschaft zu erwerben. Plant man dies hingegen nicht, sollten Nicht-EU-Bürger auch nicht wählen dürfen, denn eine Wahl ist eine Verantwortungsübertragung für die nächsten Jahre."
Bielefeld,Die PARTEI,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",100,"Alle hier mit Erstwohnsitz gemeldeten Bürger*innen dieser Stadt müssen unabhängig von der Staatsangehörigkeit das Recht darauf haben, dass ihnen die Politik in Bielefeld komplett am Arsch vorbei geht. Dafür machen wir uns stark!"
Bielefeld,BSW,bridge_06,MIGRATION & INTEGRATION,1,Ausländer-Wahlrecht,"Die Stadt soll sich dafür einsetzen, dass auch Menschen aus Nicht-EU-Staaten bei Kommunalwahlen wählen dürfen.",0,"Durch die Änderung des Staatsbürgerschaftsrechts im letzten Jahr ist eine Mehrstaatigkeit grundsätzlich möglich geworden. Ziel sollte es daher sein, die deutsche Staatsangehörigkeit zu erwerben. Darüber hinaus gibt es weiterhin die Möglichkeit, über den Integrationsrat das politische Leben in Bielefeld mitzubestimmen. Als BSW wollen wir die Handlungsmöglichkeiten des Integrationsrates stärken und das öffentliche Interesse hieran vergrößern."
